LED Item #,M365L3,,,M365L3,,,M365LP1,,,M375L4,,,M385L2,,,M385L3,,,M385LP1,,,M395L4,,,M395L5,,,M395LP1,,,M405L4,,,M405LP1,
Min Output Power (mW),880,,,880,,,1350,,,1270,,,270,,,1240,,,1650,,,400,,,1130,,,1420,,,1000,,,1200,
Scaling Constant,7.31E+01,,,7.31E+01,,,1.01E+02,,,1.61E+02,,,2.15E+01,,,9.84E+01,,,1.23E+02,,,2.42E+01,,,7.15E+01,,,8.98E+01,,,6.24E+01,,,7.33E+01,
Spectra,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm),,Wavelength (nm),Spectral Flux (mW/nm)
,9.82E+02,9.87E-02,,9.82E+02,9.87E-02,,981.4941344,-2.32E-02,,443.95489,0.00E+00,,722.59631,0.00E+00,,981.88849,-1.48E-02,,981.4941344,-1.97E-01,,981.49413,3.09E-02,,981.8884888,2.88E-02,,981.8884888,3.62E-02,,971.1764526,0.00E+00,,981.4941344,1.81E-01
,9.82E+02,-4.87E-03,,9.82E+02,-4.87E-03,,981.7367387,-9.63E-02,,444.03541,0.00E+00,,722.72417,2.49E-02,,982.13177,-8.76E-02,,981.7367387,-8.05E-01,,981.73674,-1.39E-01,,982.1317749,-2.68E-03,,982.1317749,-3.37E-03,,971.4176025,0.00E+00,,981.7367387,-3.35E-01
,9.82E+02,6.44E-02,,9.82E+02,6.44E-02,,981.979348,-5.47E-02,,444.11593,0.00E+00,,722.85205,0.00E+00,,982.37506,-6.17E-02,,981.979348,7.18E-03,,981.97935,3.71E-02,,982.375061,1.82E-02,,982.375061,2.29E-02,,971.6587524,0.00E+00,,981.979348,2.03E-01
,9.83E+02,-5.65E-02,,9.83E+02,-5.65E-02,,982.2219623,-6.38E-02,,444.19645,0.00E+00,,722.97993,3.87E-02,,982.61835,-1.31E-01,,982.2219623,-6.04E-02,,982.22196,-1.42E-01,,982.6183472,8.54E-04,,982.6183472,1.07E-03,,971.8999023,0.00E+00,,982.2219623,-3.58E-01
,9.83E+02,-1.57E-02,,9.83E+02,-1.57E-02,,982.4645815,1.03E-01,,444.27697,0.00E+00,,723.10783,0.00E+00,,982.86169,4.06E-02,,982.4645815,2.53E-01,,982.46458,9.52E-02,,982.8616943,4.82E-02,,982.8616943,6.06E-02,,972.1411133,0.00E+00,,982.4645815,2.28E-01
,9.83E+02,-1.83E-02,,9.83E+02,-1.83E-02,,982.7072058,-1.20E-01,,444.35749,0.00E+00,,723.23574,2.05E-02,,983.10498,-5.55E-02,,982.7072058,-4.29E-01,,982.70721,-1.50E-01,,983.1049805,-1.27E-03,,983.1049805,-1.59E-03,,972.3822632,0.00E+00,,982.7072058,-3.57E-01
,9.83E+02,2.10E-02,,9.83E+02,2.10E-02,,982.949835,4.58E-02,,444.43802,0.00E+00,,723.36366,0.00E+00,,983.34827,2.12E-02,,982.949835,8.40E-02,,982.94983,4.21E-02,,983.3482666,5.25E-02,,983.3482666,6.59E-02,,972.6234741,0.00E+00,,982.949835,1.87E-01
,9.84E+02,-2.43E-02,,9.84E+02,-2.43E-02,,983.1924692,-1.65E-01,,444.51855,0.00E+00,,723.4916,3.57E-02,,983.59161,-2.22E-02,,983.1924692,-1.11E+00,,983.19247,-2.48E-01,,983.5916138,-1.61E-02,,983.5916138,-2.03E-02,,972.8646851,0.00E+00,,983.1924692,-3.43E-01
,9.84E+02,1.79E-02,,9.84E+02,1.79E-02,,983.4351083,6.88E-02,,444.59907,0.00E+00,,723.61954,5.23E-03,,983.83496,6.64E-02,,983.4351083,-1.19E-01,,983.43511,8.04E-02,,983.8349609,5.11E-02,,983.8349609,6.42E-02,,973.105896,0.00E+00,,983.4351083,2.37E-01
,9.84E+02,-4.18E-03,,9.84E+02,-4.18E-03,,983.6777524,-2.09E-02,,444.67960,0.00E+00,,723.7475,1.42E-02,,984.07825,-9.17E-02,,983.6777524,-4.25E-01,,983.67775,-1.35E-01,,984.0782471,1.25E-02,,984.0782471,1.57E-02,,973.3471069,0.00E+00,,983.6777524,-3.16E-01
,9.84E+02,9.36E-03,,9.84E+02,9.36E-03,,983.9204015,-5.36E-02,,444.76013,0.00E+00,,723.87546,0.00E+00,,984.32159,6.73E-03,,983.9204015,-4.26E-02,,983.9204,6.72E-02,,984.3215942,1.18E-02,,984.3215942,1.48E-02,,973.5883179,0.00E+00,,983.9204015,2.04E-01
,9.85E+02,-6.24E-02,,9.85E+02,-6.24E-02,,984.1630556,-7.43E-02,,444.84067,0.00E+00,,724.00344,1.86E-02,,984.56494,-7.34E-02,,984.1630556,-6.19E-01,,984.16306,-1.52E-01,,984.5649414,3.69E-03,,984.5649414,4.63E-03,,973.8295288,0.00E+00,,984.1630556,-2.91E-01
,9.85E+02,3.23E-02,,9.85E+02,3.23E-02,,984.4057146,-7.28E-02,,444.92120,0.00E+00,,724.13143,0.00E+00,,984.80829,4.02E-02,,984.4057146,-1.30E-01,,984.40571,-8.36E-03,,984.8082886,-2.35E-02,,984.8082886,-2.96E-02,,974.0707397,0.00E+00,,984.4057146,1.44E-01
,9.85E+02,6.21E-04,,9.85E+02,6.21E-04,,984.6483785,-1.32E-01,,445.00173,0.00E+00,,724.25944,6.71E-03,,985.05170,-4.67E-02,,984.6483785,-9.50E-01,,984.64838,-1.21E-01,,985.0516968,-2.68E-03,,985.0516968,-3.37E-03,,974.3120117,0.00E+00,,984.6483785,-3.86E-01
,9.85E+02,6.79E-02,,9.85E+02,6.79E-02,,984.8910474,-1.18E-02,,445.08227,0.00E+00,,724.38745,0.00E+00,,985.29504,-3.16E-02,,984.8910474,4.79E-01,,984.89105,4.76E-02,,985.2950439,-9.15E-04,,985.2950439,-1.15E-03,,974.5532227,0.00E+00,,984.8910474,2.12E-01
,9.86E+02,-2.17E-02,,9.86E+02,-2.17E-02,,985.1337212,-8.53E-03,,445.16281,0.00E+00,,724.51548,2.32E-02,,985.53839,-3.62E-02,,985.1337212,-7.31E-01,,985.13372,-1.09E-01,,985.5383911,-4.37E-02,,985.5383911,-5.49E-02,,974.7944946,0.00E+00,,985.1337212,-3.88E-01
,9.86E+02,2.05E-03,,9.86E+02,2.05E-03,,985.3764,4.21E-02,,445.24334,0.00E+00,,724.64352,0.00E+00,,985.78180,5.64E-02,,985.3764,3.24E-01,,985.3764,7.51E-02,,985.7817993,4.29E-02,,985.7817993,5.40E-02,,975.0357666,0.00E+00,,985.3764,2.01E-01
,9.86E+02,3.74E-02,,9.86E+02,3.74E-02,,985.6190837,-5.55E-02,,445.32388,0.00E+00,,724.77156,2.19E-02,,986.02515,-1.09E-01,,985.6190837,-5.22E-01,,985.61908,-1.44E-01,,986.0251465,-9.40E-03,,986.0251465,-1.18E-02,,975.2769775,0.00E+00,,985.6190837,-4.01E-01
,9.86E+02,6.90E-02,,9.86E+02,6.90E-02,,985.8617724,-3.87E-02,,445.40442,0.00E+00,,724.89963,0.00E+00,,986.26855,1.64E-02,,985.8617724,3.81E-01,,985.86177,4.84E-02,,986.2685547,3.69E-02,,986.2685547,4.64E-02,,975.5182495,0.00E+00,,985.8617724,2.45E-01
,9.87E+02,-2.42E-02,,9.87E+02,-2.42E-02,,986.1044659,-1.32E-01,,445.48497,0.00E+00,,725.0277,3.40E-02,,986.51196,-2.23E-02,,986.1044659,-8.94E-01,,986.10447,-1.71E-01,,986.5119629,-2.32E-02,,986.5119629,-2.91E-02,,975.7595825,0.00E+00,,986.1044659,-3.36E-01
,9.87E+02,5.16E-02,,9.87E+02,5.16E-02,,986.3471644,-5.32E-03,,445.56551,0.00E+00,,725.15578,0.00E+00,,986.75537,1.49E-02,,986.3471644,1.45E-01,,986.34716,5.05E-02,,986.7553711,4.74E-03,,986.7553711,5.96E-03,,976.0008545,0.00E+00,,986.3471644,1.80E-01
,9.87E+02,-1.16E-02,,9.87E+02,-1.16E-02,,986.5898678,-8.25E-02,,445.64605,0.00E+00,,725.28388,1.83E-02,,986.99878,-7.42E-02,,986.5898678,-8.29E-01,,986.58987,-1.63E-01,,986.9987793,-4.09E-02,,986.9987793,-5.14E-02,,976.2421265,0.00E+00,,986.5898678,-3.69E-01
,9.87E+02,3.91E-02,,9.87E+02,3.91E-02,,986.8325761,2.84E-03,,445.72660,0.00E+00,,725.41199,0.00E+00,,987.24219,4.08E-02,,986.8325761,5.26E-01,,986.83258,4.20E-02,,987.2421875,5.39E-02,,987.2421875,6.77E-02,,976.4834595,0.00E+00,,986.8325761,1.68E-01
,9.87E+02,-4.11E-02,,9.87E+02,-4.11E-02,,987.0752893,-7.68E-02,,445.80715,0.00E+00,,725.5401,2.09E-02,,987.48560,-1.15E-01,,987.0752893,-1.10E+00,,987.07529,-1.71E-01,,987.4855957,-4.94E-02,,987.4855957,-6.20E-02,,976.7247314,0.00E+00,,987.0752893,-3.93E-01
,9.88E+02,7.19E-02,,9.88E+02,7.19E-02,,987.3180075,6.98E-02,,445.88769,0.00E+00,,725.66824,0.00E+00,,987.72900,3.54E-02,,987.3180075,-1.70E-01,,987.31801,1.64E-01,,987.7290039,4.01E-02,,987.7290039,5.04E-02,,976.9660645,0.00E+00,,987.3180075,1.58E-01
,9.88E+02,-1.13E-02,,9.88E+02,-1.13E-02,,987.5607305,-8.46E-02,,445.96824,0.00E+00,,725.79638,2.24E-02,,987.97247,-7.87E-02,,987.5607305,-4.53E-01,,987.56073,-1.26E-01,,987.9724731,-1.19E-02,,987.9724731,-1.49E-02,,977.2073975,0.00E+00,,987.5607305,-3.91E-01
,9.88E+02,3.67E-02,,9.88E+02,3.67E-02,,987.8034584,-4.40E-02,,446.04880,0.00E+00,,725.92453,0.00E+00,,988.21588,-3.20E-02,,987.8034584,-6.94E-02,,987.80346,1.26E-02,,988.2158813,3.68E-03,,988.2158813,4.63E-03,,977.4486694,0.00E+00,,987.8034584,1.44E-01
,9.88E+02,-3.09E-05,,9.88E+02,-3.09E-05,,988.0461913,-1.05E-01,,446.12935,0.00E+00,,726.0527,0.00E+00,,988.45935,-6.18E-02,,988.0461913,-7.45E-01,,988.04619,-1.77E-01,,988.4593506,9.69E-03,,988.4593506,1.22E-02,,977.6900024,0.00E+00,,988.0461913,-3.51E-01
,9.89E+02,1.87E-02,,9.89E+02,1.87E-02,,988.288929,-7.94E-02,,446.20990,0.00E+00,,726.18087,0.00E+00,,988.70282,4.04E-02,,988.288929,-4.67E-01,,988.28893,-4.53E-04,,988.7028198,3.37E-02,,988.7028198,4.24E-02,,977.9313965,0.00E+00,,988.288929,2.06E-01
,9.89E+02,3.16E-03,,9.89E+02,3.16E-03,,988.5316716,-1.04E-01,,446.29046,0.00E+00,,726.30906,3.87E-02,,988.94629,-4.97E-02,,988.5316716,-1.25E+00,,988.53167,-1.85E-01,,988.9462891,2.03E-02,,988.9462891,2.55E-02,,978.1727295,0.00E+00,,988.5316716,-4.24E-01
,9.89E+02,5.36E-02,,9.89E+02,5.36E-02,,988.7744191,-7.39E-02,,446.37101,0.00E+00,,726.43726,0.00E+00,,989.18976,3.90E-03,,988.7744191,-2.77E-02,,988.77442,-6.37E-02,,989.1897583,2.84E-02,,989.1897583,3.57E-02,,978.4140625,0.00E+00,,988.7744191,2.06E-01
,9.89E+02,8.26E-03,,9.89E+02,8.26E-03,,989.0171714,-7.18E-02,,446.45157,0.00E+00,,726.56548,2.69E-02,,989.43323,-7.74E-02,,989.0171714,-9.76E-01,,989.01717,-7.70E-02,,989.4332275,-2.53E-02,,989.4332275,-3.18E-02,,978.6554565,0.00E+00,,989.0171714,-4.25E-01
,9.90E+02,4.38E-02,,9.90E+02,4.38E-02,,989.2599287,7.07E-04,,446.53213,0.00E+00,,726.6937,0.00E+00,,989.67670,-3.73E-02,,989.2599287,2.92E-01,,989.25993,3.89E-02,,989.6766968,2.21E-02,,989.6766968,2.77E-02,,978.8967896,0.00E+00,,989.2599287,1.66E-01
,9.90E+02,-7.77E-03,,9.90E+02,-7.77E-03,,989.5026908,-7.95E-02,,446.61269,0.00E+00,,726.82194,3.80E-02,,989.92017,-8.24E-02,,989.5026908,-1.27E+00,,989.50269,-1.70E-01,,989.920166,1.50E-02,,989.920166,1.88E-02,,979.1381836,0.00E+00,,989.5026908,-4.68E-01
,9.90E+02,3.93E-02,,9.90E+02,3.93E-02,,989.7454578,3.39E-02,,446.69325,0.00E+00,,726.95018,0.00E+00,,990.16364,-5.57E-02,,989.7454578,1.03E-01,,989.74546,1.22E-01,,990.1636353,6.16E-03,,990.1636353,7.74E-03,,979.3795776,0.00E+00,,989.7454578,2.75E-01
,9.90E+02,-1.27E-02,,9.90E+02,-1.27E-02,,989.9882296,-1.44E-01,,446.77381,0.00E+00,,727.07844,2.19E-02,,990.40717,-4.60E-02,,989.9882296,-1.39E+00,,989.98823,-2.24E-01,,990.4071655,9.34E-03,,990.4071655,1.17E-02,,979.6209106,0.00E+00,,989.9882296,-4.94E-01
,9.91E+02,5.50E-02,,9.91E+02,5.50E-02,,990.2310063,-8.14E-03,,446.85437,0.00E+00,,727.20671,0.00E+00,,990.65063,-1.09E-02,,990.2310063,2.31E-01,,990.23101,-1.79E-02,,990.6506348,4.72E-02,,990.6506348,5.93E-02,,979.8623047,0.00E+00,,990.2310063,1.82E-01
,9.91E+02,-2.05E-02,,9.91E+02,-2.05E-02,,990.4737878,-1.61E-01,,446.93494,0.00E+00,,727.335,3.61E-02,,990.89417,-8.03E-02,,990.4737878,-7.65E-01,,990.47379,-1.86E-01,,990.894165,-4.80E-03,,990.894165,-6.04E-03,,980.1037598,0.00E+00,,990.4737878,-4.40E-01
,9.91E+02,2.90E-04,,9.91E+02,2.90E-04,,990.7165742,6.68E-02,,447.01550,0.00E+00,,727.46329,0.00E+00,,991.13770,2.84E-02,,990.7165742,5.44E-01,,990.71657,1.27E-01,,991.1376953,2.60E-02,,991.1376953,3.26E-02,,980.3451538,0.00E+00,,990.7165742,2.45E-01
,9.91E+02,-1.62E-02,,9.91E+02,-1.62E-02,,990.9593655,-6.12E-02,,447.09607,0.00E+00,,727.5916,3.29E-02,,991.38123,-6.47E-02,,990.9593655,-1.00E+00,,990.95937,-1.87E-01,,991.3812256,-2.89E-02,,991.3812256,-3.63E-02,,980.5865479,0.00E+00,,990.9593655,-4.60E-01
,9.92E+02,7.73E-02,,9.92E+02,7.73E-02,,991.2021616,2.75E-04,,447.17664,0.00E+00,,727.71992,0.00E+00,,991.62476,2.39E-02,,991.2021616,6.13E-01,,991.20216,-6.65E-03,,991.6247559,4.40E-02,,991.6247559,5.53E-02,,980.8280029,0.00E+00,,991.2021616,2.95E-01
,9.92E+02,-7.52E-03,,9.92E+02,-7.52E-03,,991.4449625,-1.73E-01,,447.25721,0.00E+00,,727.84825,3.87E-02,,991.86829,-1.29E-01,,991.4449625,-8.97E-01,,991.44496,-1.99E-01,,991.8682861,-4.65E-02,,991.8682861,-5.85E-02,,981.069397,0.00E+00,,991.4449625,-4.59E-01
,9.92E+02,6.09E-02,,9.92E+02,6.09E-02,,991.6877683,-4.97E-02,,447.33778,0.00E+00,,727.97659,0.00E+00,,992.11182,7.60E-02,,991.6877683,-6.91E-02,,991.68777,1.01E-01,,992.1118164,3.48E-02,,992.1118164,4.37E-02,,981.3108521,0.00E+00,,991.6877683,1.95E-01
,9.92E+02,-1.56E-02,,9.92E+02,-1.56E-02,,991.9305789,-7.76E-02,,447.41835,0.00E+00,,728.10494,3.72E-02,,992.35535,-2.40E-02,,991.9305789,-1.15E+00,,991.93058,-1.14E-01,,992.3553467,3.20E-02,,992.3553467,4.02E-02,,981.5523071,0.00E+00,,991.9305789,-4.62E-01
,9.93E+02,3.99E-02,,9.93E+02,3.99E-02,,992.1733943,-2.14E-02,,447.49893,0.00E+00,,728.2333,0.00E+00,,992.59888,2.99E-02,,992.1733943,8.14E-01,,992.17339,8.34E-02,,992.598877,1.68E-02,,992.598877,2.11E-02,,981.7937012,0.00E+00,,992.1733943,2.04E-01
,9.93E+02,-6.20E-02,,9.93E+02,-6.20E-02,,992.4162145,-3.53E-02,,447.57950,0.00E+00,,728.36168,2.05E-02,,992.84247,-5.11E-02,,992.4162145,-7.69E-01,,992.41621,-1.13E-01,,992.8424683,-4.45E-03,,992.8424683,-5.59E-03,,982.0351563,0.00E+00,,992.4162145,-3.60E-01
,9.93E+02,4.94E-03,,9.93E+02,4.94E-03,,992.6590396,-4.25E-03,,447.66008,0.00E+00,,728.49007,0.00E+00,,993.08600,-1.79E-02,,992.6590396,2.37E-01,,992.65904,6.93E-02,,993.0859985,-6.57E-03,,993.0859985,-8.26E-03,,982.2766724,0.00E+00,,992.6590396,2.50E-01
,9.93E+02,-1.99E-02,,9.93E+02,-1.99E-02,,992.9018694,-1.51E-02,,447.74065,0.00E+00,,728.61847,1.19E-02,,993.32959,-2.88E-02,,992.9018694,-6.74E-01,,992.90187,-1.28E-01,,993.3295898,-2.99E-02,,993.3295898,-3.76E-02,,982.5181274,0.00E+00,,992.9018694,-4.36E-01
,9.94E+02,9.01E-03,,9.94E+02,9.01E-03,,993.1447041,-4.32E-02,,447.82123,0.00E+00,,728.74688,0.00E+00,,993.57318,7.07E-02,,993.1447041,3.38E-02,,993.1447,1.73E-02,,993.5731812,1.32E-02,,993.5731812,1.66E-02,,982.7595825,0.00E+00,,993.1447041,2.39E-01
,9.94E+02,-4.62E-02,,9.94E+02,-4.62E-02,,993.3875436,-1.55E-01,,447.90181,0.00E+00,,728.87531,2.69E-02,,993.81677,-9.76E-02,,993.3875436,-1.05E+00,,993.38754,-2.87E-01,,993.8167725,-2.33E-03,,993.8167725,-2.93E-03,,983.0010986,0.00E+00,,993.3875436,-4.58E-01
,9.94E+02,2.04E-02,,9.94E+02,2.04E-02,,993.6303879,4.11E-02,,447.98239,0.00E+00,,729.00374,0.00E+00,,994.06036,4.79E-02,,993.6303879,1.16E-01,,993.63039,7.26E-02,,994.0603638,4.61E-02,,994.0603638,5.79E-02,,983.2425537,0.00E+00,,993.6303879,1.69E-01
,9.94E+02,-2.22E-02,,9.94E+02,-2.22E-02,,993.873237,-1.05E-01,,448.06298,0.00E+00,,729.13219,4.17E-02,,994.30396,4.58E-02,,993.873237,-1.34E+00,,993.87324,-2.02E-01,,994.3039551,3.55E-02,,994.3039551,4.46E-02,,983.4840698,0.00E+00,,993.873237,-3.73E-01
,9.95E+02,2.72E-02,,9.95E+02,2.72E-02,,994.1160909,-1.71E-02,,448.14356,0.00E+00,,729.26065,0.00E+00,,994.54755,2.24E-03,,994.1160909,2.97E-02,,994.11609,5.56E-02,,994.5475464,-3.39E-03,,994.5475464,-4.26E-03,,983.7255859,0.00E+00,,994.1160909,2.48E-01
,9.95E+02,-5.32E-04,,9.95E+02,-5.32E-04,,994.3589496,-5.36E-02,,448.22414,0.00E+00,,729.38912,4.06E-02,,994.79114,-5.50E-02,,994.3589496,-7.06E-01,,994.35895,-2.26E-01,,994.7911377,-1.51E-02,,994.7911377,-1.89E-02,,983.9671021,0.00E+00,,994.3589496,-4.39E-01
,9.95E+02,7.75E-03,,9.95E+02,7.75E-03,,994.601813,-1.33E-02,,448.30473,0.00E+00,,729.5176,0.00E+00,,995.03479,5.14E-02,,994.601813,-9.24E-02,,994.60181,6.04E-02,,995.03479,1.21E-03,,995.03479,1.52E-03,,984.2086182,0.00E+00,,994.601813,2.10E-01
,9.95E+02,-3.85E-02,,9.95E+02,-3.85E-02,,994.8446813,-2.18E-02,,448.38532,0.00E+00,,729.64609,1.83E-02,,995.27838,-9.70E-02,,994.8446813,-9.59E-01,,994.84468,-1.70E-01,,995.2783813,2.26E-03,,995.2783813,2.84E-03,,984.4501343,0.00E+00,,994.8446813,-4.23E-01
,9.96E+02,3.69E-03,,9.96E+02,3.69E-03,,995.0875543,1.47E-02,,448.46591,0.00E+00,,729.7746,0.00E+00,,995.52203,3.41E-02,,995.0875543,4.65E-01,,995.08755,3.91E-02,,995.5220337,4.22E-02,,995.5220337,5.31E-02,,984.6916504,0.00E+00,,995.0875543,2.73E-01
,9.96E+02,-4.40E-02,,9.96E+02,-4.40E-02,,995.3304321,-7.40E-02,,448.54649,0.00E+00,,729.90312,3.14E-02,,995.76563,-9.53E-03,,995.3304321,-9.17E-01,,995.33043,-1.92E-01,,995.765625,6.16E-03,,995.765625,7.74E-03,,984.9331665,0.00E+00,,995.3304321,-4.34E-01
,9.96E+02,1.50E-02,,9.96E+02,1.50E-02,,995.5733146,-3.11E-02,,448.62709,0.00E+00,,730.03165,0.00E+00,,996.00928,2.60E-02,,995.5733146,-2.15E-01,,995.57331,3.45E-02,,996.0092773,4.29E-02,,996.0092773,5.39E-02,,985.1747437,0.00E+00,,995.5733146,2.71E-01
,9.96E+02,-1.48E-02,,9.96E+02,-1.48E-02,,995.816202,-3.29E-02,,448.70768,0.00E+00,,730.16019,2.94E-02,,996.25293,-8.76E-02,,995.816202,-1.11E+00,,995.8162,-1.01E-01,,996.2529297,-2.71E-02,,996.2529297,-3.40E-02,,985.4162598,0.00E+00,,995.816202,-5.22E-01
,9.96E+02,1.05E-02,,9.96E+02,1.05E-02,,996.0590941,-1.29E-02,,448.78827,0.00E+00,,730.28874,0.00E+00,,996.49658,-8.66E-03,,996.0590941,6.21E-01,,996.05909,6.38E-02,,996.496582,4.12E-02,,996.496582,5.17E-02,,985.6578369,0.00E+00,,996.0590941,2.84E-01
,9.97E+02,8.31E-03,,9.97E+02,8.31E-03,,996.3019909,-2.13E-01,,448.86887,0.00E+00,,730.41731,2.05E-02,,996.74023,-8.32E-02,,996.3019909,-9.10E-01,,996.30199,-1.54E-01,,996.7402344,-9.75E-03,,996.7402344,-1.23E-02,,985.8994141,0.00E+00,,996.3019909,-5.12E-01
,9.97E+02,2.99E-02,,9.97E+02,2.99E-02,,996.5448925,-2.35E-02,,448.94946,0.00E+00,,730.54589,0.00E+00,,996.98389,2.88E-02,,996.5448925,-2.76E-01,,996.54489,9.66E-02,,996.9838867,5.71E-02,,996.9838867,7.17E-02,,986.1409912,0.00E+00,,996.5448925,2.94E-01
,9.97E+02,-2.65E-02,,9.97E+02,-2.65E-02,,996.7877989,-2.74E-02,,449.03006,0.00E+00,,730.67448,1.98E-02,,997.22760,-5.93E-02,,996.7877989,-1.22E+00,,996.7878,-1.79E-01,,997.2276001,9.69E-03,,997.2276001,1.22E-02,,986.3825684,0.00E+00,,996.7877989,-4.07E-01
,9.97E+02,1.73E-02,,9.97E+02,1.73E-02,,997.03071,-1.30E-03,,449.11066,0.00E+00,,730.80308,0.00E+00,,997.47125,6.91E-02,,997.03071,5.55E-01,,997.03071,4.94E-02,,997.4712524,2.24E-02,,997.4712524,2.82E-02,,986.6241455,0.00E+00,,997.03071,2.56E-01
,9.98E+02,-2.91E-02,,9.98E+02,-2.91E-02,,997.2736258,-5.28E-02,,449.19126,0.00E+00,,730.93169,2.99E-02,,997.71497,-1.60E-02,,997.2736258,-6.06E-01,,997.27363,-1.41E-01,,997.7149658,-4.45E-03,,997.7149658,-5.59E-03,,986.8657227,0.00E+00,,997.2736258,-5.08E-01
,9.98E+02,2.33E-02,,9.98E+02,2.33E-02,,997.5165464,5.00E-03,,449.27186,0.00E+00,,731.06031,0.00E+00,,997.95862,-2.05E-02,,997.5165464,2.06E-01,,997.51655,1.30E-01,,997.9586182,-6.22E-03,,997.9586182,-7.81E-03,,987.1072998,0.00E+00,,997.5165464,2.47E-01
,9.98E+02,-3.11E-03,,9.98E+02,-3.11E-03,,997.7594717,-6.79E-02,,449.35246,0.00E+00,,731.18895,7.45E-03,,998.20233,-6.77E-02,,997.7594717,-4.18E-01,,997.75947,-1.21E-01,,998.2023315,-1.86E-02,,998.2023315,-2.34E-02,,987.348938,0.00E+00,,997.7594717,-4.56E-01
,9.98E+02,1.00E-02,,9.98E+02,1.00E-02,,998.0024018,-4.01E-03,,449.43306,0.00E+00,,731.3176,0.00E+00,,998.44604,-3.14E-02,,998.0024018,-9.33E-02,,998.0024,1.26E-02,,998.4460449,5.10E-03,,998.4460449,6.41E-03,,987.5905151,0.00E+00,,998.0024018,3.23E-01
,9.99E+02,-4.43E-02,,9.99E+02,-4.43E-02,,998.2453365,-7.20E-02,,449.51367,0.00E+00,,731.44626,2.84E-02,,998.68976,-1.09E-01,,998.2453365,-1.15E+00,,998.24534,-1.09E-01,,998.6897583,-2.67E-02,,998.6897583,-3.36E-02,,987.8321533,0.00E+00,,998.2453365,-5.44E-01
,9.99E+02,5.03E-03,,9.99E+02,5.03E-03,,998.488276,4.88E-02,,449.59427,0.00E+00,,731.57493,0.00E+00,,998.93347,-2.91E-02,,998.488276,-2.13E-01,,998.48828,1.30E-01,,998.9334717,4.68E-02,,998.9334717,5.88E-02,,988.0737915,0.00E+00,,998.488276,2.56E-01
,9.99E+02,-5.51E-02,,9.99E+02,-5.51E-02,,998.7312203,-9.70E-02,,449.67488,0.00E+00,,731.70361,1.83E-02,,999.17719,-5.74E-02,,998.7312203,-1.05E+00,,998.73122,-2.40E-01,,999.1771851,-1.82E-02,,999.1771851,-2.29E-02,,988.3154297,0.00E+00,,998.7312203,-5.63E-01
,9.99E+02,-9.50E-03,,9.99E+02,-9.50E-03,,998.9741692,4.03E-03,,449.75549,0.00E+00,,731.83231,0.00E+00,,999.42090,9.40E-03,,998.9741692,4.62E-01,,998.97417,1.12E-01,,999.4208984,6.70E-02,,999.4208984,8.42E-02,,988.5570679,0.00E+00,,998.9741692,2.79E-01
,1.00E+03,-3.69E-02,,1.00E+03,-3.69E-02,,999.2171228,-1.06E-01,,449.83609,0.00E+00,,731.96102,1.16E-02,,999.66461,-7.89E-02,,999.2171228,-7.85E-01,,999.21712,-1.77E-01,,999.6646118,1.45E-04,,999.6646118,1.82E-04,,988.7987061,0.00E+00,,999.2171228,-5.60E-01
,1.00E+03,-3.30E-02,,1.00E+03,-3.30E-02,,999.4600812,2.72E-02,,449.91671,0.00E+00,,732.08974,0.00E+00,,999.90839,1.41E-02,,999.4600812,-4.91E-02,,999.46008,2.53E-02,,999.9083862,1.29E-02,,999.9083862,1.62E-02,,989.0403442,0.00E+00,,999.4600812,3.54E-01
,1.00E+03,-7.71E-02,,1.00E+03,-7.71E-02,,999.7030442,-1.06E-01,,449.99732,0.00E+00,,732.21847,2.19E-02,,1000.15210,-5.11E-02,,999.7030442,-1.17E+00,,999.70304,-1.77E-01,,1000.1521,-1.79E-02,,1000.1521,-2.25E-02,,989.2819824,0.00E+00,,999.7030442,-4.21E-01
,1.00E+03,6.86E-02,,1.00E+03,6.86E-02,,999.946012,-4.67E-02,,450.07793,0.00E+00,,732.34721,0.00E+00,,1000.39587,1.74E-02,,999.946012,9.15E-01,,999.94601,7.04E-03,,1000.395874,4.12E-02,,1000.395874,5.17E-02,,989.5236816,0.00E+00,,999.946012,2.24E-01
,1.00E+03,-8.20E-02,,1.00E+03,-8.20E-02,,1000.188984,-7.72E-02,,450.15854,0.00E+00,,732.47596,1.34E-02,,1000.63959,-6.32E-02,,1000.188984,-9.37E-01,,1000.18898,-2.84E-01,,1000.639587,-3.27E-02,,1000.639587,-4.11E-02,,989.7653198,0.00E+00,,1000.188984,-5.67E-01
